人力资源管理实践,组织设计,包含,这些人力资源管理实践所包括的领域有：人员配备、开发、报酬、组织设计以及沟通等。
人力资源管理框架,组织建设,包含,将组织建设纳入人力资源管理框架中
人力资源管理系统,绩效考核,包含,（2）绩效考核是人力资源管理系统的组成部分
人力资源规划,人员供给的预测,包含,通常人力资源规划包括三方面的工作：①对人员需求的预测；②对人员供给的预测
人力资源规划,人员需求的预测,包含,通常人力资源规划包括三方面的工作：①对人员需求的预测；②对人员供给的预测
人力资源规划,质量预测,包含,人力资源规划应同时包括数量预测和质量预测。
人员系统,动机,包含,人员系统应该包括很多方面:认知能力、动机、职业价值观与兴趣等。
人员系统,职业价值观,包含,人员系统应该包括很多方面:认知能力、动机、职业价值观与兴趣等。
人员系统,认知能力,包含,人员系统应该包括很多方面:认知能力、动机、职业价值观与兴趣等。
人员素质测评,测评指标,包含,测评目标与测评指标是构成人员素质测评标准的两个方面。
人格系统,动机,包含,人格系统包括动机和角色扮演技巧
人的外显行为,非语言行为,包含,人的外显行为包括语言行为与非语言行为
人的认知能力,推理能力,包含,人的认知能力包括三个维度：语言理解能力、数量能力和推理能力。
人的认知能力,数量能力,包含,人的认知能力包括三个维度：语言理解能力、数量能力和推理能力。
价值观,内容属性,包含,价值观包括内容属性和强度属性。
价值观,强度属性,包含,价值观包括内容属性和强度属性。
任务描述,任务主体,包含,任务描述应包括以下内容：(1)任务主体
任职资格,重要的报酬要素,包含,任职资格包含着大量重要的报酬要素
企业人力资源管理,培训,包含,企业人力资源管理实践包括招聘、培训、工作设计、考核、薪酬等一系列活动
企业人力资源管理,工作设计,包含,企业人力资源管理实践包括招聘、培训、工作设计、考核、薪酬等一系列活动
企业人力资源管理,招聘,包含,企业人力资源管理实践包括招聘、培训、工作设计、考核、薪酬等一系列活动
企业人力资源管理,薪酬等一系列活动,包含,企业人力资源管理实践包括招聘、培训、工作设计、考核、薪酬等一系列活动
企业价值,货币资本等同的要素,包含,其根本理念是经营层将人力资本作为一种与货币资本等同的要素纳入企业价值的范畴
企业内部资源,无形资源,包含,但内部资源的配置和利用则是最基本、最主要的；企业内部资源的蓄积包括有形资源和无形资源
企业内部资源,有形资源,包含,但内部资源的配置和利用则是最基本、最主要的；企业内部资源的蓄积包括有形资源和无形资源
企业发展,员工福利成本问题,包含,员工福利成本问题就构成了企业发展中的一个必须正视的问题
企业培训,培训效果,包含,企业培训开发活动通常包括培训需求分析、培训计划制定、培训活动组织实施以及培训效果评估四个环节。
企业培训,培训活动组织,包含,企业培训开发活动通常包括培训需求分析、培训计划制定、培训活动组织实施以及培训效果评估四个环节。
企业培训,培训计划,包含,企业培训开发活动通常包括培训需求分析、培训计划制定、培训活动组织实施以及培训效果评估四个环节。
企业培训,培训需求分析,包含,企业培训开发活动通常包括培训需求分析、培训计划制定、培训活动组织实施以及培训效果评估四个环节。
企业层次的培训,企业文化培训,包含,1.企业层次的培训：包括新员工进入角色培训和企业文化培训两个层次
企业年金,退休保险,包含,企业年金包括各种类型的企业补充退休保险
企业战略规划,人力资源规划,包含,将人力资源规划纳入企业战略规划是绝对必要的。
企业文化,企业行为方式等多方面,包含,企业文化包括企业规章制度、企业思想作风、企业价值观念、企业行为方式等多方面
企业文化,企业规章制度,包含,企业文化包括企业规章制度、企业思想作风、企业价值观念、企业行为方式等多方面
企业的平衡计分卡,投资回报率,包含,一个企业的平衡计分卡可以包括以下指标：利润、营业额、销售额、现金流、投资回报率
企业的核心竞争力,人力资本,包含,即人力资本、社会资本和组织资本等以知识为基础的资本架构组成了企业的核心竞争力
企业的核心竞争力,社会资本,包含,即人力资本、社会资本和组织资本等以知识为基础的资本架构组成了企业的核心竞争力
企业的核心竞争力,资本架构,包含,即人力资本、社会资本和组织资本等以知识为基础的资本架构组成了企业的核心竞争力
企业的社会责任,经济责任,包含,该理论认为企业的社会责任不仅包括经济责任
企业的组织模式,业务运作模式,包含,一个企业的组织模式主要包括企业的组织结构、业务运作流程、业务运作模式
企业的组织模式,业务运作流程,包含,一个企业的组织模式主要包括企业的组织结构、业务运作流程、业务运作模式
企业的组织模式,企业的组织结构,包含,一个企业的组织模式主要包括企业的组织结构、业务运作流程、业务运作模式
企业的经济环境,社会经济结构,包含,企业的经济环境主要由社会经济结构、经济发展水平、经济体制和宏观经济政策等四个要素构成。
企业的经济环境,经济发展水平,包含,企业的经济环境主要由社会经济结构、经济发展水平、经济体制和宏观经济政策等四个要素构成。
企业的绩效考核指标,企业层面,包含,企业的绩效考核指标也包含三个层面：企业层面、部门层面和职位层面。
企业的绩效考核指标,职位层面,包含,企业的绩效考核指标也包含三个层面：企业层面、部门层面和职位层面。
企业的绩效考核指标,部门层面,包含,企业的绩效考核指标也包含三个层面：企业层面、部门层面和职位层面。
企业社会责任的研究,企业社会责任概念,包含,企业社会责任的研究主要包括两部分[20]:一部分专注于企业社会责任概念的界定和完善
企业责任,经济责任,包含,企业责任包括经济责任、法律责任、道德责任和自愿决定（慈善)责任企业责任,道德责任,包含,企业责任包括经济责任、法律责任、道德责任和自愿决定（慈善)责任
传统的职业生涯方式,专家型的职业生涯方式,包含,当然传统的职业生涯方式还包括专家型的职业生涯方式
传记式项目检核记录表,价值观,包含,传记式项目检核记录表一般包括工作情况、嗜好、健康、社会关系、态度、兴趣、价值观、自我印象等项目。
供应能力,积蓄资源的能力,包含,企业资源供应能力包括从外部获取资源的能力和从内部积蓄资源的能力。
供应能力,获取资源的能力,包含,企业资源供应能力包括从外部获取资源的能力和从内部积蓄资源的能力。
保健因素,产品质量,包含,保健因素包括：产品质量、技术含量、成本与价格等
保障制度的财政基础,中央政府的责任,包含,即传统军人保障制度的财政基础不仅包括了中央政府的责任
保障行政管理的内容,具体的社会保障政策,包含,社会保障行政管理的内容包括依法制定更为具体的社会保障政策及运行规范
信息搜集,SMEs会议法,包含,此外信息搜集的方法主要包括访谈法、问卷调查法、SMEs会议法等。
信息搜集,访谈法,包含,此外信息搜集的方法主要包括访谈法、问卷调查法、SMEs会议法等。
信息搜集,问卷调查法,包含,此外信息搜集的方法主要包括访谈法、问卷调查法、SMEs会议法等。
信息来源,人力资源储备,包含,这些信息来源包括：组织目标信息、人力资源储备信息、技能储备信息、组织氛围指数等。
信息来源,技能储备信息,包含,这些信息来源包括：组织目标信息、人力资源储备信息、技能储备信息、组织氛围指数等。
信息来源,组织氛围指数,包含,这些信息来源包括：组织目标信息、人力资源储备信息、技能储备信息、组织氛围指数等。
信息来源,组织目标,包含,这些信息来源包括：组织目标信息、人力资源储备信息、技能储备信息、组织氛围指数等。
儿童福利保障,抚养未成年子女家庭,包含,妇女、儿童福利保障涉及的内容就包括：抚养未成年子女家庭援助
公司原先的福利计划,带薪休假,包含,某家公司原先的福利计划包括房租津贴、交通补助费、意外险、带薪休假等典型的战略地图,平衡计分卡,包含,典型的战略地图包含20～30个相互关联的平衡计分卡指标
典型的职能范围,企业文化,包含,其典型的职能范围包括劳动关系管理、员工沟通、员工活动、激励、企业文化和员工关怀等。
典型的职能范围,劳动关系管理,包含,其典型的职能范围包括劳动关系管理、员工沟通、员工活动、激励、企业文化和员工关怀等。
典型的职能范围,员工关怀,包含,其典型的职能范围包括劳动关系管理、员工沟通、员工活动、激励、企业文化和员工关怀等。
典型的职能范围,员工活动,包含,其典型的职能范围包括劳动关系管理、员工沟通、员工活动、激励、企业文化和员工关怀等。
典型的评价中心,无领导小组讨论,包含,典型的评价中心包括以下模拟练习：无领导小组讨论
军人伤亡保险,军人伤残保险,包含,军人伤亡保险实际上包括军人死亡保险与军人伤残保险两项内容。
军人保障,稳定社会,包含,而军人保障的目标则包括着稳定军心和稳定社会的双重目标
决策类,企业家,包含,信息类包括发言人、联系人和监控者；决策类包括领导者、企业家、分配者。
决策类,分配者,包含,信息类包括发言人、联系人和监控者；决策类包括领导者、企业家、分配者。
分析对象,人力资源部门,包含,分析对象包括组织高层管理者、人力资源部门、各级管理人员、其他人员等。
分析对象,高层管理者,包含,分析对象包括组织高层管理者、人力资源部门、各级管理人员、其他人员等。
分析问卷,情景因素,包含,职务分析问卷包括以工作的背景或情景因素为特征的工作要素
分类标准,不同类型的人口年龄,包含,表3-1　不同类型的人口年龄构成分类标准创新小组的成员,营销人员,包含,一个创新小组的成员至少要包括技术人员、生产制造人员、营销人员、业务人员或财务人员
劳务关系,实际用工单位,包含,派遣员工与实际用工单位则构成劳务关系。
劳动力市场理事会,工会联盟,包含,由工会联盟和雇主联合会的代表组成“劳动力市场理事会”
劳动力流动,职业流动,包含,劳动力流动主要包括职业流动、行业流动和地域流动三种形式
劳动合同,劳动关系,包含,可以像劳动合同一样包含劳动关系的各个方面
劳动合同,试用期,包含,劳动合同中包含试用期的内容。
劳动标准,劳动条件,包含,劳动标准具体包括工作时间、最低工资、劳动条件、女职工和未成年工保护等各项国家劳动标准。
劳动标准,国家劳动标准,包含,劳动标准具体包括工作时间、最低工资、劳动条件、女职工和未成年工保护等各项国家劳动标准。
劳动标准,工作时间,包含,劳动标准具体包括工作时间、最低工资、劳动条件、女职工和未成年工保护等各项国家劳动标准。
医疗保险体系,农业劳动者,包含,农村居民、农业劳动者一般是最后纳入医疗保险体系。
医疗保障体系,劳保医疗,包含,由公费医疗、劳保医疗、合作医疗构成的中国医疗保障体系
参与人力资源开发的人员,员工,包含,组织中参与人力资源开发的人员主要包括：最高领导层、人力资源部、其他职能部门和员工。
双环学习,组织规范下的探索,包含,双环学习不仅包括在已有组织规范下的探索
变量,生产效率,包含,在这一层次上的典型指标或变量包括：销售额、生产效率、增长率、利润率、职工满意度、用户满意度。
变量,相关的人口统计变量,包含,协变量包括年龄、性别、学历以及其他与研究相关的人口统计变量。
变量,社会阶级,包含,这类变量包括社会阶级、保守态度、疏离感、学历等
各国社会保障,面向贫困人口的社会救助,包含,面向贫困人口的社会救助构成了各国社会保障制度的基石等等。
员工为中心的结果,员工的能力,包含,①人力资源管理实践——以员工为中心的结果；以员工为中心的结果包括员工的能力、动机和态度
员工薪酬,福利,包含,刘昕在其所著的《薪酬管理》一书中认为福利是员工薪酬中的重要组成部分
周边绩效,意志动机等因素,包含,又存在任务绩效和周边绩效之分；任务绩效是指工作的直接结果；周边绩效则包括人际、意志动机等因素
品德结构,思想动机,包含,对于品德结构我们认为任何个体的品德均由外层行为表现与内部思想动机构成。
品德行为测评法则,测评标准,包含,就是通过品德行为测评法则（包括测评标准与方法）
国家的养老保险,劳动者,包含,如瑞典就是普遍保障模式；有些国家的养老保险只包括劳动者
国家的社会救助制度,医疗补助,包含,有的国家的社会救助制度不仅包括了生活补助、医疗补助、灾害救济等
国家财政,待遇支付,包含,在将社会保险费（税）及待遇支付直接纳入国家财政范畴的条件下
国家财政,社会保险费,包含,在将社会保险费（税）及待遇支付直接纳入国家财政范畴的条件下
培训,能力培训,包含,部门层次的培训：包括业务技术能力培训和岗位培训两部分
培训与开发活动,员工的业务培训,包含,当今许多组织的培训与开发活动主要包括三种：新员工的入职培训、管理技能开发以及对员工的业务培训。
培训与开发活动,技能开发,包含,当今许多组织的培训与开发活动主要包括三种：新员工的入职培训、管理技能开发以及对员工的业务培训。
培训与开发活动,新员工的入职培训,包含,当今许多组织的培训与开发活动主要包括三种：新员工的入职培训、管理技能开发以及对员工的业务培训。
培训专题,公共服务中的领导艺术,包含,培训专题主要包括：工作团队开发、公共服务中的领导艺术、高级行政人员相关能力
培训专题,高级行政人员相关能力,包含,培训专题主要包括：工作团队开发、公共服务中的领导艺术、高级行政人员相关能力
培训内容,基本的工作规范,包含,培训内容包括IBM的历史背景、规章制度、技术和产品以及基本的工作规范和工作技巧。
培训内容,工作技巧,包含,培训内容包括IBM的历史背景、规章制度、技术和产品以及基本的工作规范和工作技巧。
培训内容,市场销售,包含,三天的培训内容包括签订合同、制订经营计划、购买材料、组织生产、市场销售和财务等等。
培训内容,经营计划,包含,三天的培训内容包括签订合同、制订经营计划、购买材料、组织生产、市场销售和财务等等。
培训的内容,工作时间,包含,培训的内容应包括公司的保障制度、政策、安全法规、工作时间、薪酬和考核制度等激励机制和压力机制
培训的内容,技能培训,包含,培训的内容包括方法、技能培训
培训的内容,薪酬,包含,培训的内容应包括公司的保障制度、政策、安全法规、工作时间、薪酬和考核制度等激励机制和压力机制
培训的成本,培训部门的管理费,包含,培训的成本包括培训人员和受训员的薪酬、培训部门的管理费和一般管理费等。
培训的成本,直接成本,包含,培训的成本主要包括直接成本和机会成本。
培训的效益,培训的社会效益,包含,培训的效益包括培训工作给企业带来的经济效益和培训的社会效益。
培训课程,人力成本管理,包含,培训课程包括品质管理、产品品质评估、服务沟通、有效管理时间、领导风格、人力成本管理和团队精神等。
培训课程,品质管理,包含,培训课程包括品质管理、产品品质评估、服务沟通、有效管理时间、领导风格、人力成本管理和团队精神等。
培训课程,领导风格,包含,培训课程包括品质管理、产品品质评估、服务沟通、有效管理时间、领导风格、人力成本管理和团队精神等。
培训课酬,福利,包含,培训课酬由培训期间支付给受训者的工资和福利构成。
培训项目,伦理道德方面的内容,包含,使员工最小限度地接触到腐败行为；·确保培训项目中包含伦理道德方面的内容
基于人的薪酬制度,年功序列制,包含,基于人的薪酬制度包括年功序列制、技术等级工资制等。
基于人的薪酬制度,技术等级工资制,包含,基于人的薪酬制度包括年功序列制、技术等级工资制等。
基本养老保险范围,城镇个体工商户,包含,将自由职业人员、城镇个体工商户纳入基本养老保险范围。
基本医疗保险支付范围,基本医疗服务项目,包含,其中基本医疗服务项目可以纳入基本医疗保险支付范围。
基本技能培训,沟通能力,包含,基本技能培训内容包括沟通能力、创造性和解决问题的能力以及基本知识等几方面。
基本技能培训,解决问题的能力,包含,基本技能培训内容包括沟通能力、创造性和解决问题的能力以及基本知识等几方面。
基本职业素质内容,沟通技巧,包含,基本职业素质内容包括沟通技巧、计算机操作能力、英文水平及发展潜力等。
基本职业素质内容,计算机操作能力,包含,基本职业素质内容包括沟通技巧、计算机操作能力、英文水平及发展潜力等。
基本薪酬,年资薪酬,包含,并存型职务薪酬制是一种把基本薪酬分解成职务薪酬和年资薪酬的薪酬制度。
基本薪酬,职务薪酬,包含,并存型职务薪酬制是一种把基本薪酬分解成职务薪酬和年资薪酬的薪酬制度。
基础技能,写作等文字能力,包含,基础技能主要包括阅读、写作等文字能力和认知能力。
基础技能,认知能力,包含,基础技能主要包括阅读、写作等文字能力和认知能力。
外在的环境限制条件,经济问题,包含,外在的环境限制条件包括组织面对的法律、社会、政治、经济问题。
外在薪酬,货币奖励,包含,外在薪酬则包括货币奖励和非货币奖励；这种对薪酬的定义
外在薪酬,非货币奖励,包含,外在薪酬则包括货币奖励和非货币奖励；这种对薪酬的定义
外部招聘,校园招聘,包含,外部招聘包括社会招聘和校园招聘。
外部招聘,社会招聘,包含,外部招聘包括社会招聘和校园招聘。
外部特征,组织名称,包含,组织外部特征包括组织名称、标志、标准字、组织专用印刷书体、标准色彩、组织标语口号等。
多元工作设计问卷,知觉运动型,包含,多元工作设计问卷包括四个类型的内容：动机型、机械型、生理型、知觉运动型
失业保险基金,失业保险待遇,包含,失业保险待遇是失业保险基金的重点支出项目
失业保险基金,失业保险的管理费用,包含,失业保险的管理费用也构成失业保险基金的又一个使用方向。
失业保险基金支出,失业保险待遇,包含,给付失业保险待遇构成失业保险基金支出的最大部分。
失业保险待遇,失业保险金,包含,失业保险待遇一般包括失业保险金、失业补助和附加补助金
奖励,奖金,包含,并对参与的员工进行奖励(包括表彰、晋升以及奖金)。
奖励计划,短期激励计划,包含,奖励计划也包括了长期激励计划和短期激励计划。
奖励计划,长期激励计划,包含,奖励计划也包括了长期激励计划和短期激励计划。
完整的绩效指标,构成要素,包含,一个完整的绩效指标与其标准一般包括四个构成要素
定性方法,分类法,包含,定性方法包括职位分级法和分类法
定性方法,职位分级法,包含,定性方法包括职位分级法和分类法
定量方法,因素比较法,包含,而不考虑具体的职位特征；定量方法包括要素计点法和因素比较法
定量方法,要素计点法,包含,而不考虑具体的职位特征；定量方法包括要素计点法和因素比较法
实现的薪酬总额,执行股票期权的收入,包含,世界500强企业的 CEO实现的薪酬总额（包括执行股票期权的收入）差不多达到了原来的四倍。
导向评估法,目标管理法,包含,结果导向评估法主要包括：以个人绩效合约为基础的绩效考核、产量衡量法和目标管理法。
将测评要素,测评指标,包含,将测评要素层层分解成测评目标、测评项目、测评指标
将测评要素,测评目标,包含,将测评要素层层分解成测评目标、测评项目、测评指标
将测评要素,测评项目,包含,将测评要素层层分解成测评目标、测评项目、测评指标
小的工作行为,大的工作行为,包含,表示工作行为越简易；等级数值小的工作行为一般包含等级数值大的工作行为
小组成员,专业工作分析人员,包含,这些小组成员可以包括：专业工作分析人员、任职人员
小组成员,任职人员,包含,这些小组成员可以包括：专业工作分析人员、任职人员
岗位序列,具体的岗位,包含,每个岗位序列包含诸多具体的岗位
工会合同的框架,人员的基本工资,包含,大部分人员的基本工资被纳入工会合同的框架。
工伤保险基金,工伤保险基金的其他资金,包含,工伤保险基金由用人单位缴纳的工伤保险费、工伤保险基金的利息和依法纳入工伤保险基金的其他资金构成。
工伤保险基金,工伤保险基金的利息,包含,工伤保险基金由用人单位缴纳的工伤保险费、工伤保险基金的利息和依法纳入工伤保险基金的其他资金构成。
工伤保险基金,缴纳的工伤保险费,包含,工伤保险基金由用人单位缴纳的工伤保险费、工伤保险基金的利息和依法纳入工伤保险基金的其他资金构成。
工作任务,组成部分,包含,米勒（Miller）将工作任务都分解成了三个组成部分。
工作小组,高层经理人员,包含,共同设计职业管理系统；这个工作小组包括高层经理人员（得到了人力资源部门的大力支持）；另外
工作权限,人事权限,包含,工作权限一般包括三个部分：人事权限、财务权限和重大的业务权限
工作权限,财务权限,包含,工作权限一般包括三个部分：人事权限、财务权限和重大的业务权限
工作权限,重大的业务权限,包含,工作权限一般包括三个部分：人事权限、财务权限和重大的业务权限
工作环境的信息,工作时间表,包含,工作环境的信息包括工作的物理环境(如高温、嘈杂、严寒等)、工作时间表以及组织和社会的环境
工作环境的信息,工作的物理环境,包含,工作环境的信息包括工作的物理环境(如高温、嘈杂、严寒等)、工作时间表以及组织和社会的环境
工作的权限,决策的权限,包含,⑥工作的权限：包括决策的权限、对其他人实施监督的权限以及经费预算的权限等；
工作的权限,实施监督的权限,包含,⑥工作的权限：包括决策的权限、对其他人实施监督的权限以及经费预算的权限等；
工作的权限,经费预算的权限,包含,⑥工作的权限：包括决策的权限、对其他人实施监督的权限以及经费预算的权限等；
工作系统,工作组织,包含,工作系统包括工作者、工作组织和工作本身。
工作绩效要素,人的工作数量,包含,工作绩效要素主要包括一个人的工作数量、工作质量、工作效率、工作成果、群众威信、人才培养等要素。
工作绩效要素,工作成果,包含,工作绩效要素主要包括一个人的工作数量、工作质量、工作效率、工作成果、群众威信、人才培养等要素。
工作绩效要素,工作质量,包含,工作绩效要素主要包括一个人的工作数量、工作质量、工作效率、工作成果、群众威信、人才培养等要素。
工作职位概要,工作任务,包含,工作职位概要一般包括：职位名称、工作任务和工作条件。
工作职位概要,工作条件,包含,工作职位概要一般包括：职位名称、工作任务和工作条件。
工作职位概要,职位名称,包含,工作职位概要一般包括：职位名称、工作任务和工作条件。
工作识别项目,识别标志,包含,工作识别项目还包括其他的识别标志
工作说明书,任务的说明,包含,工作说明书通常既包含了对任务的说明
市场,总体计划,包含,组织年度总体计划中各组成部分(生产、市场、人力资源、财务、研发等)是完全兼容的
常见的报酬因素,努力程度,包含,常见的报酬因素包括技能、责任、工作条件和努力程度等
常见的报酬因素,工作条件,包含,常见的报酬因素包括技能、责任、工作条件和努力程度等
常见的报酬因素,责任,包含,常见的报酬因素包括技能、责任、工作条件和努力程度等
常见的职位评价技术,因素比较法,包含,组织最常见的职位评价技术包括以下四种：强制排序法、职位分类法、点值要素法和因素比较法。
常见的职位评价技术,强制排序法,包含,组织最常见的职位评价技术包括以下四种：强制排序法、职位分类法、点值要素法和因素比较法。
常见的职位评价技术,点值要素法,包含,组织最常见的职位评价技术包括以下四种：强制排序法、职位分类法、点值要素法和因素比较法。
常见的职位评价技术,职位分类法,包含,组织最常见的职位评价技术包括以下四种：强制排序法、职位分类法、点值要素法和因素比较法。
序列的专业胜任能力,产品知识技术能力,包含,该序列的专业胜任能力则包括市场信息分析能力、产品知识技术能力、客户关系管理能力、销售业务管理能力等
序列的专业胜任能力,管理能力,包含,该序列的专业胜任能力则包括市场信息分析能力、产品知识技术能力、客户关系管理能力、销售业务管理能力等
建立职工名册的对象,建立劳动关系的劳动者,包含,建立职工名册的对象包括与用人单位建立劳动关系的劳动者
开发分层分类的人力资源管理系统,培训,包含,开发分层分类的人力资源管理系统(具体包括招聘、培训、工作设计、报酬和绩效评价等人力资源管理实践)
开发分层分类的人力资源管理系统,工作设计,包含,开发分层分类的人力资源管理系统(具体包括招聘、培训、工作设计、报酬和绩效评价等人力资源管理实践)
开发分层分类的人力资源管理系统,报酬,包含,开发分层分类的人力资源管理系统(具体包括招聘、培训、工作设计、报酬和绩效评价等人力资源管理实践)
开发分层分类的人力资源管理系统,招聘,包含,开发分层分类的人力资源管理系统(具体包括招聘、培训、工作设计、报酬和绩效评价等人力资源管理实践)
影响劳动需求的因素,经济增长,包含,影响劳动需求的因素主要包括经济增长、经济转型、资本有机构成和产业结构等。
影响因素,人格,包含,其影响因素包括态度、价值观、动机、兴趣、人格等多方面的心理特质(统称为个性)
影响因素,价值观,包含,其影响因素包括态度、价值观、动机、兴趣、人格等多方面的心理特质(统称为个性)
影响因素,动机,包含,其影响因素包括态度、价值观、动机、兴趣、人格等多方面的心理特质(统称为个性)
思考能力,决策的能力,包含,在思考能力中包括资源管理能力和解决问题以及决策的能力。
思考能力,决策能力,包含,思考能力包括资源管理能力以及问题解决与决策能力。
思考能力,管理能力,包含,在思考能力中包括资源管理能力和解决问题以及决策的能力。
总报酬模型,个人发展,包含,总报酬模型包括薪酬、福利、平衡工作与生活、绩效与认可、个人发展与职业机会等五个部分。
总报酬模型,福利,包含,总报酬模型包括薪酬、福利、平衡工作与生活、绩效与认可、个人发展与职业机会等五个部分。
总报酬模型,薪酬,包含,总报酬模型包括薪酬、福利、平衡工作与生活、绩效与认可、个人发展与职业机会等五个部分。
总的劳动力,失业者,包含,总的劳动力包括在业者和失业者。
战略,内部管理优化,包含,战略是内部管理优化和外部竞争策略的组合。
战略,外部竞争策略,包含,战略是内部管理优化和外部竞争策略的组合。
战略,市场范围,包含,战略应当包括四个基本的构成要素：（1）产品与市场范围
战略,竞争优势,包含,认为战略的构成要素包括产品与市场范围、增长向量、协同效应和竞争优势。
战略学习,战略强化型学习,包含,战略学习包括战略强化型学习和战略更新型学习。
