残疾人就业,工作分析方法的发展,正相关,残疾人就业问题和人体工程学都促进了工作分析方法的发展。
沟通制度,组织沟通,正相关,设计和建立一个有效的沟通制度是促进组织沟通的有为之举。
测评与选拔标准体系,测评与选拔主体,正相关,测评与选拔标准体系的建立还有利于测评与选拔主体深化对于人员和工作的认识。
特定的模拟环境,培训效果,正相关,（2）特定的模拟环境和主题有利于增强培训效果；
电子操作支持系统,受训者的培训成果,正相关,电子操作支持系统可以被用来促进受训者的培训成果转化
社会保障,家庭关系的稳定性,正相关,社会保障应有助于加强家庭关系的稳定性
社会保障,社会经济发展,正相关,又使社会保障具备了促进社会经济发展的相应的影响力与实力；再次。
社会力量,社会保障事业,正相关,也是提高社会保障公共资源的效率并充分调动民间与社会力量共同促进社会保障事业发展的必由之路
社会总体薪酬水平的提高,社会福利整体水平,正相关,社会总体薪酬水平的提高有利于提高社会福利整体水平。
福利,员工之间的合作,正相关,福利更加能够促进员工之间的合作
离职率,组织活力,正相关,高离职率反而能促进组织活力；离职在某些人看来
积极的工作关系,员工的自尊,正相关,如今的管理者必须培养积极的工作关系以加强员工的自尊。
管理层次的减少,组织的反应能力,正相关,管理层次的减少有助于增强组织的反应能力。
精神奖励,员工,正相关,许多事实证明精神奖励比物质奖励更能促进员工作出成绩
组织价值观,组织成员,正相关,塑造正确组织价值观的根本目的就是要增强组织的凝聚力和组织成员的归宿感
组织印象管理,员工的忠诚度,正相关,组织印象管理有利于提高员工的忠诚度
组织发展,组织运行,正相关,（1）组织发展可以增强组织运行的有效性。
绩效管理,全面质量管理,正相关,绩效管理过程可以加强全面质量管理（TQM）。
绩效管理,员工发展,正相关,从这一点出发我们也可以这样认为：绩效管理是一种为促进员工发展而进行的人力资本投资。
绩效管理,员工的发展,正相关,6.绩效管理可以促进员工的发展
绩效管理,质量管理,正相关,2.绩效管理可以有效地促进质量管理
绩效考评,内部沟通,正相关,组织中常见的布告栏、会议、内部刊物、绩效考评等都是促进内部沟通的尝试和设置
职业生涯发展,员工职业能力,正相关,企业通过动态的职业生涯发展机制来促进员工职业能力持续增强
职业生涯评价,职业生涯探索,正相关,从职业生涯评价中得到的信息又反过来促进职业生涯探索(见步骤H到A的箭头)
职业生涯阶梯,员工的创新能力,正相关,索尼公司则利用非传统的职业生涯阶梯设计来促进员工的创新能力。
职业管理,员工职业生涯的发展,正相关,职业管理是指组织为了促进员工职业生涯的发展
联系网络,培训成果,正相关,企业可通过在受训员工之间建立联系网络来增强培训成果在工作中的应用。
薪酬激励,人力资本,正相关,通过设置有针对性的薪酬激励促进人力资本的最大作用
行为导向的评估方法,绩效评估,正相关,行为导向的评估方法可以加强绩效评估的发展性目的。
西方一些发达资本主义国家,经济生活,正相关,西方一些发达资本主义国家加强了对社会生活和经济生活的干预和控制
雇佣关系的稳定性,员工对企业的归属感,正相关,这种雇佣关系的稳定性促进了员工对企业的归属感和忠诚心。
高劳动者素质,经济增长,正相关,职业教育和就业培训已成为提高劳动者素质、促进生产发展和经济增长的重要手段。
个体文化,组织成员,正相关,如果个体文化与组织文化之间的一致性较强，则会促进组织成员与组织共同发展。
临时员工,培训部门,正相关,目前，临时员工日益增多，对产品和服务的需求弹性也得到加强，因此对培训部门提出了挑战。
企业年金,企业凝聚力,正相关,（4）企业年金是提高劳动生产率和增强企业凝聚力的重要手段。
企业能力理论,“动态能力”战略观,正相关,而企业能力理论与演化经济学相结合，促进了“动态能力”战略观的出现和发展。
传统的职业生涯,员工的创新能力,正相关,索尼公司则利用非传统的职业生涯阶梯设计来促进员工的创新能力。
信度系数,信度,正相关,信度系数是衡量信度大小的指标，信度系数越大，说明信度越高，亦即测评与选拔的可靠程度越高。
信度系数,测评信度,正相关,数据分布范围越大，变异程度越高，相关系数越大，即信度系数越大，从而测评信度越高。
公共就业服务系统,劳动力市场供求,正相关,公共就业服务系统在发达国家已经相当成熟，并且在促进劳动力市场供求匹配方面效果显著。
利益考虑,经济关系,正相关,（10）来华投资的跨国公司出于其本身利益考虑，愿促进其本国政府改善同中国的政治、经济关系。
劳动人口,消费需求,正相关,因为伴随着劳动人口的增加，消费需求也增加了。
劳动力,技术雇员,正相关,具体来讲，对劳动力派生需求的移动，有利于雇用高比例的技术雇员的行业的劳动力需求水平的上升。
劳动力市场制度,配置劳动力,正相关,显然，劳动力市场制度与计划经济制度相比，是一种有利于企业按技术的和经济的界限配置劳动力的制度。
劳动力流动,城市化进程,正相关,总之，劳动力流动促进了劳动力市场发育，优化了劳动力资源的配置，也促进了城市化进程。
劳资关系的全面合作,员工对企业的忠诚度,正相关,而且劳资关系的全面合作也增强了员工的安全感和归属感，提高了员工对企业的忠诚度。
受训员工,培训成果,正相关,企业可通过在受训员工之间建立联系网络来增强培训成果在工作中的应用。
员工升职的机会,员工的激励,正相关,这种方式一般用于员工晋升，给员工升职的机会，有利于对员工的激励。
员工忠诚度,企业凝聚力,正相关,（4）提高员工忠诚度，增强企业凝聚力。
员工的日常工作,员工,正相关,能够有效指导员工的日常工作和自学，促进员工不断学习和提高。
员工福利,知识型企业核心能力,正相关,员工福利可以使企业获得人才竞争优势、低成本优势并且特别能促进知识型企业核心能力的增加。
培养员工,绩效反馈,正相关,通过运用技术手段，可以培养员工更积极的态度，从而增强绩效反馈的有效性。
培训,培训和开发实效,正相关,第四，要对培训和开发工作加强评估和总结，吸取教训，不断改进，提高培训和开发实效。
培训与开发项目,引导受训者,正相关,（3）明确的培训与开发项目目标有利于引导受训者集中精力完成培训与学习任务。
培训环境,培训成果,正相关,也就是说，培训环境和工作环境完全吻合，这样很有利于飞行员培训成果在实际工作中的应用。
失业保险制度,失业人员,正相关,失业保险制度本身具有保障失业人员失业期间的基本生活和促进失业人员再就业两种功能。
工会力量,员工,正相关,随着工会力量的逐步增强，员工开始在合同中要求更多的福利。
工作分析,工作分析的发展,正相关,第一次世界大战前夕美国在大规模征兵过程中利用工作分析为人员测评选拔服务，也促进了工作分析的发展。
工作行为的难度,工作者职能等级,正相关,工作行为的难度越大，所需的能力越高，也就说明了工作者职能等级越高。
巨大的生产力,日本经济的快速发展,正相关,日本的“拿来主义”文化，转化成巨大的生产力，促进了日本经济的快速发展。
总成本中劳动成本,劳动需求的工资弹性,正相关,如果总成本中劳动成本所占的比例越高，那么，劳动需求的工资弹性就越大。
成为世界冰箱十强,人力资本投资,正相关,海尔集团之所以能够成为世界冰箱十强，与该公司着力加强人力资本投资、提高员工素质是分不开的。
战略方向,实现企业,正相关,这与一般企业通常关注业绩有很大的差别，特别突出了战略方向，有利于实现企业的长远发展。
战略目标,管理人才的培养,正相关,企业要顺利实现自己的战略目标，就必须加强对管理人才的培养，提高他们的管理水平。
承担的战略责任,报酬包,正相关,一般来说，组织中层级越高的人员，其承担的战略责任就越大，其报酬包中与战略因素相挂钩的比重就越高。
招聘,企业竞争力,正相关,招聘到合适的人才是保证员工素质，增强企业竞争力的关键。
收入要求,劳动力参与率,正相关,不论男女，所有人就业机会越大，收入要求越高，则劳动力参与率也越高。
新老员工座谈会,员工学习,正相关,每季度举办一次新老员工座谈会，增强了部门间的横向交流，增加了新员工向老员工学习的机会。
无固定期限劳动合同,劳动者就业,正相关,与固定期限劳动合同相比，无固定期限劳动合同更有利于保护劳动者权益，更有利于保护劳动者就业稳定。
无过失补偿原则的确立,劳动者,正相关,无过失补偿原则的确立，有利于劳动者在工伤发生后能够得到及时的治疗和经济补偿。
星光计划,老年人福利事业,正相关,实施“星光计划”，是应对人口老龄化挑战，提高老年人生活质量，促进老年人福利事业发展的重大举措。
有效的激励机制,员工,正相关,毋庸置疑的是，任何企业都需要建立一套有效的激励机制，以促进员工持续地为企业创造价值。
测量系统的长度,信度,正相关,一般而言，测量系统的长度越高，其信度就越高。
福利管理,人力资源管理,正相关,福利管理越人性化，越能增加广大员工的凝聚力，进而就越有利于人力资源管理核心目标的实现。
管理者职位,胜任能力,正相关,管理者职位越高，业务胜任能力要求越高，反之则越低。
组织文化变革的本质特征,组织文化的进步,正相关,因此，正确认识组织文化变革的本质特征，对于促进组织文化的进步具有重要意义。
绩效反馈,企业的核心竞争力,正相关,（3）绩效反馈可以排除目标冲突，有利于增强企业的核心竞争力。
绩效管理,员工,正相关,绩效管理就是管理者和员工双方就目标及如何达到目标而达成共识，并增强员工成功地达到目标的管理方法。
职业生涯发展,员工职业化水平,正相关,企业通过动态的职业生涯发展机制来促进员工职业能力持续增强，提升员工职业化水平(见图9-3)。
职业生涯阶梯的设置,组织目标,正相关,组织职业生涯阶梯的设置，对促进雇员的发展、实现组织目标与员工个人目标的整合具有重要意义。
能力差距,浮动幅度,正相关,能力差距越大，任职者所须付出的努力越大，浮动幅度就越大。
能力跨度,薪酬区间,正相关,能力跨度越大，向上晋升所需的时间越长，薪酬区间就应当越大。
薪酬水平,劳动力成本,正相关,在其他条件相同的情况下，薪酬水平越高，劳动力成本就越高。
薪酬调查,企业薪酬决策的针对性,正相关,薪酬调查还能使企业了解竞争对手的薪酬策略，增强企业薪酬决策的针对性。
裁终局制度,劳动争议仲裁的权威性,正相关,一裁终局制度有利于提升劳动争议处理工作效率，减轻当事人负担，提高劳动争议仲裁的权威性和法律效力。
资本市场,劳资关系,正相关,（2）促进资本市场和劳动力市场的完善，有利于改善劳资关系。
跨文化的国际化专家,国际竞争实力,正相关,通过这种制度，三星培养了几千名跨文化的国际化专家，从而进一步增强了其国际竞争实力。
随意的沟通方式,员工之间的信任,正相关,看似随意的沟通方式，却能促进员工之间的信任，在谈笑间解决了问题。
