基本工资,市场,依据,基本工资的确定主要依据市场供需量、岗位对公司效益产生的重要性、员工从业经验和学历水平
基本薪酬,法律基础,依据,是确定职位基本薪酬的主要依据；(3)解决劳资纠纷：职位评价为员工薪酬的确定提供了客观依据和法律基础
外包服务商,评价指标,依据,该评价指标一方面可以作为企业评选外包服务商的依据
奖励,经济增加值,依据,越来越多的企业集团采用经济增加值作为下属子公司业绩评估和经营者奖励的依据。
奖励性报酬,业绩考评,依据,确定应付给每个职务岗位占有者的薪酬（包括基薪、奖励性报酬和福利津贴）；·根据定期的工作业绩考评
奖金数额,员工,依据,奖金数额依据员工超过标准绩效的多少而支付
审计的主要任务,特定的人力资源制度,依据,人力资源制度合理性审计的主要任务就是依据这些标准去对特定的人力资源制度进行审计分析
小组的责任,化学银行的战略,依据,每一个小组的责任是根据化学银行的战略来为平衡计分卡中的某一方面确定其相应的目标和指标。
岗位,职位评价,依据,评价每个岗位对本企业相对价值的高低；·根据职位评价
工人的岗位薪酬,岗位劳动,依据,工人的岗位薪酬应根据行业、企业岗位劳动评价总数的高低
工伤职工,劳动能力鉴定结论,依据,劳动能力鉴定结论是工伤职工享受工伤保险待遇的依据。
工作分析,完善的培训计划,依据,第一是加强对制造行业的工作分析；第二是根据工作的要求设计更完善的培训计划。
工作分析小组,设计补充的工作分析表格,依据,工作分析小组可以根据PAQ的结构以及被分析工作的实际情况来设计补充的工作分析表格
工作绩效考核,年度考核,依据,工作绩效考核可以根据具体情况和实际需要进行月考核、季考核、半年考核和年度考核。
工作职责描述,绩效评估,依据,绩效评估又是以工作职责描述为核心依据的
工作行为典型情况,行为锚定法,依据,行为锚定法是一种以工作行为典型情况为依据进行考评的方法。
工作要素的提出,目标工作,依据,工作要素的提出应该根据完成目标工作所需的知识、技能、能力和个人特征
工作设计,员工,依据,知觉运动型工作设计的基本含义是要根据员工感知和处理信息的方法来设计工作和工作辅助方式。
工作评价项目,任务清单,依据,从任务清单中得到的数据可以作为确定工作评价项目以及建立工作评价体系的依据。
工作说明书,职位,依据,工作说明书应该根据所执行的具体活动对职位进行描述。
市场情况的判断,相应战略,依据,无论是对市场情况的判断、根据判断制定相应战略
并购者,组织的物质文化,依据,并购者应该根据文化整合的需要对组织的物质文化进行调整和改造。
建立工资范围时,工资等级,依据,建立工资范围时会依据事先已确定的每一工资等级的市场工资。
录用人员,招聘计划,依据,录用人员评估是指根据招聘计划对录用人员的质量和数量进行评价的过程。
心理契约,成文的相互责任,依据,心理契约是根据劳动合同、企业通行惯例以及双方许诺而形成的一种内隐的、不成文的相互责任
心理测验,评判标准,依据,才能使心理测验有一些相对固定的出发点、依据、程序、工具手段和评判标准
我国职业的现状,国家职业分类,依据,体现我国职业的现状与发展趋势；以国家标准——《国家职业分类和代码》为依据
战略目标,人力资源战略目标,依据,确定人力资源愿景与战略目标；(3)根据人力资源战略目标
技能工资,员工报酬,依据,技能工资是根据员工所掌握的与工作相关的技能决定员工报酬的工资方案。
招聘,工作分析,依据,(1)为招聘提供依据；通过工作分析中的岗位关键职责
招聘,招聘计划,依据,招聘计划是招聘的主要依据
招聘过程,岗位的胜任,依据,在招聘过程中根据岗位的胜任能力
是员工,企业的战略目标,依据,它大致的理念是员工依据企业的战略目标对自己的年度业绩目标作出承诺
权限,部门的职责,依据,并明确每个部门的职责与权限；再根据部门的职责与权限
法院审理,劳动合同法,依据,法院审理认为：根据《中华人民共和国劳动合同法》的规定
环境的反应能力,进行变革的组织弹性,依据,企业越来越强调对外部环境的反应能力和根据外部环境进行变革的组织弹性
用工单位,劳务派遣单位,依据,用工单位应当根据工作岗位的实际需要与劳务派遣单位确定派遣期限
相关变量,历史资料,依据,X1、X2、…、Xn——选取的相关变量；(3)根据历史资料确定多元回归方程的系数
相应的培训方案,员工的上述特点,依据,拟定相应的培训方案；根据员工的上述特点
知识工资,员工报酬,依据,知识工资是根据员工所拥有的与工作相关的知识决定员工报酬的工资方案
社会保险机构,医疗服务机构,依据,指社会保险机构根据合同医疗服务机构医务人员所提供的服务
社会保障制度,社会保障体系,依据,社会保障体系有无漏洞通常是衡量社会保障制度完备与否的基本依据。
社会化过程的阶段模型,结果划分,依据,社会化过程的阶段模型一般是依据心理学的研究结果划分的。
社会救助,法律规定,依据,社会救助是指国家和社会依据法律规定
福利津贴,业绩考评,依据,确定应付给每个职务岗位占有者的薪酬（包括基薪、奖励性报酬和福利津贴）；·根据定期的工作业绩考评
科研管理人员,能力价值,依据,是合理的；科研管理人员、职能和支撑人员固定工资的支付依据是能力价值（职称）
管理委员会,准予股票期权时,依据,其行权时间由公司董事会或者经其授权的公司股票期权管理委员会根据实际情况在准予股票期权时具体规定。
素质库,相应岗位,依据,也就是所谓的编制素质库；然后根据具体需要选择相应岗位建立能力保证产生高绩效的素质模型
组建的企业领导团队,处的发展阶段,依据,依照情景理论组建的企业领导团队应根据企业所处的发展阶段（如图9-3所示)而发挥不同的作用。
组建领导团队时,处的发展阶段,依据,在组建领导团队时应根据当时所处的发展阶段确定所需要强化的不同职能。
组织需要,法律要求,依据,组织需要根据法律要求与组织自身实际来选择改进方向。
绩效状况报告,反馈意见,依据,将绩效状况报告定时提交给相关管理者和决策者；第三个环节由各级经营管理部门定期根据战略调整和反馈意见
绩效状况报告,战略调整,依据,将绩效状况报告定时提交给相关管理者和决策者；第三个环节由各级经营管理部门定期根据战略调整和反馈意见
绩效管理,员工,依据,绩效管理是依据员工和他们的直接主管之间达成的协议
考核者,考核者日常行为,依据,考核者总是依据自己对被考核者日常行为及工作表现的观察进行判断和评价。
考核者,考核者绩效目标,依据,考核者根据绩效监控体系的反馈数据、被考核者绩效目标的完成状况
考评者,考评者的实际表现,依据,考评者只需根据被考评者的实际表现
职业,从事的工作性质同一性,依据,其划分职业的依据是以在业人口本人所从事的工作性质同一性进行职业分类。
职业,能力特点,依据,职业匹配：根据你的能力特点
职业分层,不同的职业,依据,这是职业分层的依据；如果只是笼统地宣讲不同的职业是社会分工的需要
职业发展,员工,依据,员工的工作安排、薪酬和职业发展等都是根据员工所具备的胜任能力的水平来确定的。
职业角色,劳动者社会经济地位,依据,为社会公众所认可；最早以职业角色为依据确定劳动者社会经济地位的
职位价值序列,职位,依据,职位评价主要有以下用途：(1)建立职位价值序列：职位价值序列是根据职位对于组织的相对重要性的排序
职位相对价值,职位特性,依据,报酬要素指的是能够为各种职位相对价值的比较提供客观依据的职位特性。
职务,绩效考核结果,依据,这种职务调整在很大程度上是以绩效考核结果为依据的。
职务,角色定义,依据,收集与职务有关的信息；②根据角色定义
能力,任务的业绩要求,依据,了解、并且有能力根据某项任务的业绩要求
能力,工作标准,依据,就是指这样的能力：它们使工作者能够根据工作标准进行特定的工作。
能力标准,工资宽带人员的平均能力,依据,表8-8给出了对应一家企业的工资宽带的能力标准的实例[10]；·根据每个工资宽带人员的平均能力要求
薪酬,业绩考评,依据,确定应付给每个职务岗位占有者的薪酬（包括基薪、奖励性报酬和福利津贴）；·根据定期的工作业绩考评
薪酬,员工,依据,员工的工作安排、薪酬和职业发展等都是根据员工所具备的胜任能力的水平来确定的。
薪酬制度的特点,职务,依据,这种薪酬制度的特点是在依据职务确定薪酬的同时
薪酬支付,企业的雇员数量,依据,薪酬支付的规模通常根据企业的雇员数量来确定。
薪酬支付,员工,依据,先于绩效的薪酬支付是依据职位价值和员工本身所拥有的能力
衡量职位的相对价值,职位的通用的工作特征,依据,以这种标准来衡量职位的相对价值；(4)因素比较法：是指根据职位的通用的工作特征
补充人员,岗位要求,依据,组织在什么时候需要补充人员、补充哪个层次的人员、采取哪些补充方式、根据岗位要求如何组织培训等
补充方式,岗位要求,依据,组织在什么时候需要补充人员、补充哪个层次的人员、采取哪些补充方式、根据岗位要求如何组织培训等
评价体系,任务清单,依据,从任务清单中得到的数据可以作为确定工作评价项目以及建立工作评价体系的依据。
评定者,员工绩效,依据,大部分的绩效考核工具要求评定者依据某些优胜标准来考核员工绩效。
该职位,从事该职位的员工人数,依据,将每个公司该职位的平均工资根据该公司中从事该职位的员工人数来赋予权数
该职位,职位模型的理解,依据,是指用非常简洁和明确的一句话来表述该职位存在的价值和理由；根据前面关于对职位模型的理解
负责招聘的管理人员,候选人员,依据,负责招聘的管理人员可以根据档案资料搜索合格的候选人员
辅助性人才,工作职责,依据,（3）辅助性人才从事的多为根据合同要求明确界定工作职责的工作
进行职位等级的划分,任务,依据,我们根据以下步骤进行职位等级的划分：·依据完成任务所必需的决策的种类和水平对各项工作进行分类
雇员参与,管理过程中的“分享,依据,雇员参与是依据企业管理过程中的“分享管理”和“机会均等”原则发展而来的
雷斯特测验的评分,排列部分,依据,雷斯特测验的评分是依据被测者在重要性排列部分的解答
非结构化访谈,职位信息,依据,非结构化访谈可以根据实际情况灵活收集职位信息
高层管理者的承诺,完成情况分配报酬时,依据,如果对结果存在不切实际的期望、缺乏高层管理者的承诺、管理层无力或不愿根据目标的完成情况分配报酬时
鼓励企业,劳动力价格,依据,鼓励企业根据自己的需求制定劳动力价格
预测效度,预测效标材料,依据,预测效度即根据预测效标材料确定的有效性
裁员管理方案的制订,企业的战略,依据,裁员管理方案的制订要根据企业的战略和目标
薪酬支付,职位价值,依据,先于绩效的薪酬支付是依据职位价值和员工本身所拥有的能力
薪酬设计,员工能力,依据,基于能力的基于薪酬设计是指组织依据员工能力的高低从而支付其报酬的方法设计。
职位评价,具体的工作职责,依据,职位评价的依据是企业的战略和具体的工作职责
职位评价,企业的战略,依据,职位评价的依据是企业的战略和具体的工作职责
考核指标的提取,工作分析的结果,依据,考核指标的提取依据工作分析的结果
考核指标,年度目标,依据,考核指标依据年度目标而来
绩效过程的指导,设定的绩效目标,依据,(2)绩效过程的指导；绩效过程的指导的依据是设定的绩效目标和达成的具体方法
绩效考核指标的提取,绩效目标,依据,而绩效考核指标的提取同样要依据绩效目标
绩效评价指标,绩效评价的目的,依据,绩效评价的目的是选择绩效评价指标的一个非常重要的依据。
绩效调薪,员工的绩效考核结果,依据,绩效调薪主要根据员工的绩效考核结果作出
绩效反馈,考核者参与程度,依据,绩效反馈根据被考核者参与程度分为三种：指令式、指导式、授权式。
组织成员思想,企业文化,依据,企业文化是组织成员思想、行为的依据
素质测评,行为事实,依据,A.素质测评必须以某一行为事实为依据
竞业限制,工作职责描述,依据,商业秘密和竞业限制的设定均须依据工作职责描述而进行。
社会保障制度,法制规范,依据,法制规范是社会保障制度赖以建立的客观基础与依据。
社会保障项目,社会保障法律,依据,以社会保障法律作为实施社会保障项目的依据
目标体系,企业的战略,依据,确立目标体系的主要依据是企业的战略
激励原则,员工的能力,依据,激励原则就是指根据员工的能力和贡献大小
测评考察的品德素质要点,不同的岗位需求,依据,测评考察的品德素质要点一定要可以根据不同的岗位需求进行定制。
清晰的工作要求,具体的工作职责,依据,而清晰的工作要求又是以明确、具体的工作职责描述为依据的。
测评与选拔主体,工作分析,依据,测评与选拔主体必须根据工作分析
时间维度,外部竞争,依据,而质量和时间维度则根据外部竞争情况而定。
文化迫力,生理需求,依据,文化迫力的根据来自人类社会中人的生理需求和社会需求
文化迫力,社会需求,依据,文化迫力的根据来自人类社会中人的生理需求和社会需求
政府管理与监督社会保障事务,社会保障法律,依据,以社会保障法律作为政府管理与监督社会保障事务的依据。
排序法,职位的相对价值,依据,排序法是根据各种职位的相对价值或它们各自对组织的相对贡献由高到低地进行排列。
技能工资,员工技能,依据,技能工资可以根据员工技能宽度或者技能深度两种方式来进行设计。
技能工资,技能深度,依据,技能工资可以根据员工技能宽度或者技能深度两种方式来进行设计。
广义的人力资源战略规划,组织内外环境的变化,依据,广义的人力资源战略规划是指根据组织的发展战略、组织目标及组织内外环境的变化
广义的人力资源战略规划,组织的发展战略,依据,广义的人力资源战略规划是指根据组织的发展战略、组织目标及组织内外环境的变化
广义的人力资源战略规划,组织目标,依据,广义的人力资源战略规划是指根据组织的发展战略、组织目标及组织内外环境的变化
心理契约,劳动合同,依据,心理契约是根据劳动合同、企业通行惯例以及双方许诺而形成的一种内隐的、不成文的相互责任
工资支付,工作成绩,依据,工资支付的唯一根据或主要根据是工作成绩和劳动效率
工作物等级,工作的技术复杂程度,依据,工作物等级是根据各种工作的技术复杂程度及设备状况等
工作物等级,设备状况,依据,工作物等级是根据各种工作的技术复杂程度及设备状况等
工作年的薪酬福利,工作评估的结果,依据,而第二个工作年的薪酬福利就根据工作评估的结果而定。
岗位需求,人力资源规划的内容,依据,①定义岗位需求：这个环节主要是依据职位说明书或人力资源规划的内容
岗位需求,职位说明书,依据,①定义岗位需求：这个环节主要是依据职位说明书或人力资源规划的内容
奖金发放,员工个人业绩,依据,而个人奖励则是根据员工个人业绩作为奖金发放依据。
奖金发放,员工个人的工作业绩,依据,主要是根据员工个人的工作业绩来作为奖金发放的依据。
奖金基数的确定,基础工资,依据,奖金基数的确定主要有两种方式：一是根据基础工资来确定奖金基数
季度奖,员工的业绩,依据,季度奖是部门经理根据员工的业绩表现按季度发放
宽带薪酬,工作角色,依据,因此宽带薪酬是根据工作角色及其能力要求
宽带薪酬,能力要求,依据,因此宽带薪酬是根据工作角色及其能力要求
宽带薪酬底部,市场水平,依据,宽带薪酬底部和高线通常是根据市场水平确定的
岗位工资标准,工作说明书,依据,岗位工资标准应依据工作说明书中所反映的工作内容
大国华人力资源观,发展战略,依据,“大国华人力资源观”是国华电力根据自身发展战略实际
奖金,奖励措施,依据,记功3次相当于记大功一次；这些奖励措施通常可以作为绩效加分或增发奖金的依据或者晋升参考
奖金,惩罚措施,依据,这种惩罚措施也可以作为减发奖金的依据；(2)降级：即降低受惩罚者的薪酬等级
基本工资,员工从业经验,依据,基本工资的确定主要依据市场供需量、岗位对公司效益产生的重要性、员工从业经验和学历水平
基本工资,学历水平,依据,基本工资的确定主要依据市场供需量、岗位对公司效益产生的重要性、员工从业经验和学历水平
培训的内容,培训教师的专业水平,依据,培训的内容和进度主要是根据培训教师的专业水平和空闲时间而定。
培训的内容,空闲时间,依据,培训的内容和进度主要是根据培训教师的专业水平和空闲时间而定。
固定工资,岗位价值,依据,科研管理、职能和支撑人员的固定工资根据岗位价值确定。
固定工资,能力价值,依据,科研人员固定工资根据能力价值（职能）确定
固定工资的支付,能力价值,依据,是合理的；科研管理人员、职能和支撑人员固定工资的支付依据是能力价值（职称）
企业薪酬体系设计,企业的薪酬理念,依据,并据此确立企业的薪酬理念；薪酬理念是企业薪酬体系设计的依据
企业薪酬体系设计,薪酬理念,依据,并据此确立企业的薪酬理念；薪酬理念是企业薪酬体系设计的依据
企业的人力资源战略规划,企业的人力资源战略,依据,企业的人力资源战略规划应当根据企业的人力资源战略而定。
企业自主福利,员工的内在需求,依据,企业自主福利是企业根据自身的管理特色、财务状况和员工的内在需求
企业自主福利,管理特色,依据,企业自主福利是企业根据自身的管理特色、财务状况和员工的内在需求
人员分析,素质模型,依据,人员分析还可以根据素质模型来进行。
人力资源需求预测,能力水平,依据,人力资源需求预测就是根据能力水平和岗位要求确定所需员工的数量和类型。
人力资源需求预测,岗位要求,依据,人力资源需求预测就是根据能力水平和岗位要求确定所需员工的数量和类型。
人力资源结构规划,企业规模,依据,人力资源结构规划是依据行业特点、企业规模、未来战略重点发育的业务及业务模式
人力资源结构规划,行业特点,依据,人力资源结构规划是依据行业特点、企业规模、未来战略重点发育的业务及业务模式
人力资源管理,个人发展,依据,人力资源管理是根据组织和个人发展的需要
人力资源管理,发展战略,依据,这时的人力资源管理要根据发展战略的不同来提供不同的支持
人力资源数量规划,企业战略,依据,人力资源数量规划是依据企业战略对未来企业业务规模、地域分布、商业模式、业务流程和组织结构等因素
人力资源晋升规划,组织需要,依据,人力资源晋升规划是根据组织需要和人员分布状况制定员工的提升方案。
人力资源,组织战略,依据,人力资源获取是指根据组织战略和人力资源规划的要求
