分类标准,不同类型的人口年龄,未知,表3-1　不同类型的人口年龄构成分类标准
业绩标准,是员工,未知,业绩标准包括两种信息：一是员工应该做什么
传统的工作分析,专门小组面试,未知,传统的工作分析常用的数据搜集方法包括观察、与在职者或专门小组面试以及问卷调查等。
一定时期的社会平均收入水平,社会救助的标准,未知,它与社会救助的标准构成正比例关系；二是一定时期的社会平均收入水平
养老保险,奖金,未知,养老保险、医疗保险、失业保险等都是以工资（包括基本工资和各种形式的奖金
团队评估,任务绩效等过程,未知,过程咨询旨在帮助部门经理、雇员和团队评估并改进包括沟通、人际关系、决策、任务绩效等过程。
培训的成本,培训人员,未知,培训的成本包括培训人员和受训员的薪酬、培训部门的管理费和一般管理费等。
公司战略,方案,未知,（1）公司战略（Corporate Strategy）：包括产业选择及在产业内的扩张方案的选择；
工作要素,工作任务信息,未知,其工作要素及其下级子要素不包括任何工作任务信息。
员工基本生活,组合薪酬制,未知,组合薪酬制一般由以下几部分构成：●基础薪酬；保障员工基本生活需要的薪酬
多元工作设计问卷,动机,未知,多元工作设计问卷包括四个类型的内容：动机型、机械型、生理型、知觉运动型
培训,培训设计,未知,该模型包括三个部分：一是培训投入（包括被培训者特征、培训设计和工作环境）
所有的员工,强的员工,未知,组织对病假提供慷慨的福利待遇实际上就是在鼓励所有的员工(包括那些满意感很强的员工)去休病假。
医疗保险,奖金,未知,养老保险、医疗保险、失业保险等都是以工资（包括基本工资和各种形式的奖金
企业责任,责任,未知,企业责任包括经济责任、法律责任、道德责任和自愿决定（慈善)责任
养老保险,基本工资,未知,养老保险、医疗保险、失业保险等都是以工资（包括基本工资和各种形式的奖金
变量,相关的人口统计变量,未知,协变量包括年龄、性别、学历以及其他与研究相关的人口统计变量。
企业发展,员工福利成本问题,未知,员工福利成本问题就构成了企业发展中的一个必须正视的问题
工作任务,组成部分,未知,米勒（Miller）将工作任务都分解成了三个组成部分。
工资结构,职位,未知,工资结构包括针对每一职位或者职位等级的工资范围
工作时间,劳动者实际,未知,工作时间既包括劳动者实际完成工作的时间
奖金,奖金支付,未知,可以从两个角度来关注奖金支付的相对量安排问题：一是奖金的内部构成分析；二是奖金的外部比较分析。
团队评估,人际关系,未知,过程咨询旨在帮助部门经理、雇员和团队评估并改进包括沟通、人际关系、决策、任务绩效等过程。
占总报酬的比率问题,提到的佣金提成比率,未知,三者的结构设计可以转换为分析可变部分占总报酬的比率问题（包括了前文提到的佣金提成比率和奖金比率）
培训,派往海外工作,未知,外资公司的人员发展计划主要包括以下几种：培训、轮岗（包括派往海外工作）、专人指导
保障性薪酬,薪酬结构,未知,薪酬结构由两部分构成：一块是保障性薪酬
人力资源,总体计划,未知,组织年度总体计划中各组成部分(生产、市场、人力资源、财务、研发等)是完全兼容的
定量测评,测评主体,未知,有定性测评与定量测评以及包括模糊综合测评在内的中性测评；按测评主体来划分
基础薪酬,组合薪酬制,未知,组合薪酬制一般由以下几部分构成：●基础薪酬；保障员工基本生活需要的薪酬
劳务关系,员工,未知,派遣员工与实际用工单位则构成劳务关系。
军人保障,稳定社会,未知,而军人保障的目标则包括着稳定军心和稳定社会的双重目标
承担的责任,工作时间,未知,他们承担的责任包括控制工作节奏、决定工作任务的分配、安排工作时间等。
工作分析,任职人员,未知,工作分析包括两个方面的内容：确定工作的具体特征；找出工作对任职人员的各种要求。
序列的专业胜任能力,市场信息,未知,该序列的专业胜任能力则包括市场信息分析能力、产品知识技术能力、客户关系管理能力、销售业务管理能力等
基本工资,薪酬,未知,现金薪酬的主要构成为基本工资、固定奖金、浮动薪酬以及现金津贴。
员工,工作分析的目的,未知,需要传递给员工的基本信息包括：工作分析的目的、时间规划以及数据搜集过程的注意事项等。
信息类,企业家,未知,信息类包括发言人、联系人和监控者；决策类包括领导者、企业家、分配者。
任职资格要求,职位,未知,(1)确定任职资格要求；由于任务清单包括了某一职位要执行的全部工作任务
基本能力,综合能力,未知,分别是基本能力和综合能力、知识以及教育；O*NET包括59个基本能力和综合能力的要素
动机,工作要素,未知,动机型所包含的工作要素内容见表11-5。
人力资源项目,人力资源项目中的事务,未知,对于人力资源项目中的事务就直接纳入人力资源项目审计中去。
培训,员工,未知,培训主要包括向员工传授完成当前的某项任务或工作所需的知识和技能
同一套指标内容,指标内容,未知,对同一套指标内容与该目标下应包括的指标内容间的符合程度也会有不同的判断。
员工发展,继任计划,未知,继任计划最重要的组成部分就是员工发展计划
任务绩效,意志动机等因素,未知,又存在任务绩效和周边绩效之分；任务绩效是指工作的直接结果；周边绩效则包括人际、意志动机等因素
员工,数据搜集,未知,需要传递给员工的基本信息包括：工作分析的目的、时间规划以及数据搜集过程的注意事项等。
反思式,学习效率,未知,反思式学习包括有意识地学习、怎样学习以及努力寻找提高单向式和双向式学习效率的途径。
个人的专业化,任务,未知,追求个人的专业化；而现在更多的是围绕一项目标或任务进行人才的组合
医疗保险,基本工资,未知,养老保险、医疗保险、失业保险等都是以工资（包括基本工资和各种形式的奖金
市场范围,战略,未知,战略应当包括四个基本的构成要素：（1）产品与市场范围
员工,研究薪酬,未知,因此研究薪酬激励的构成因素以及怎样对员工进行有效的激励对于一个企业来说是十分重要的。
人力资源开发人员,员工实际的工作条件,未知,这样可以使人力资源开发人员对工作包含的任务和员工实际的工作条件有更清楚的认识。
国家经济政策,经济环境,未知,经济环境是指构成企业生存和发展的社会经济状况和国家经济政策。
价值观,组织文化,未知,“组织文化给考虑决策道德方面的管理者所提供的支持取决于构成文化的共有价值观”
序列的专业胜任能力,管理能力,未知,该序列的专业胜任能力则包括市场信息分析能力、产品知识技术能力、客户关系管理能力、销售业务管理能力等
二级营销部总经理的报酬,提取的业务费用,未知,一级、二级营销部总经理的报酬由两部分组成：第一部分是工资；第二部分是按一定费率提取的业务费用。
预测未来劳动力供给时,人力资源,未知,劳动参与率指标在研究和确定一个国家人力资源的规模和构成因素以及预测未来劳动力供给时具有重要作用
预测未来劳动力供给时,劳动参与率指标,未知,劳动参与率指标在研究和确定一个国家人力资源的规模和构成因素以及预测未来劳动力供给时具有重要作用
颁布的主要的社会保障,劳动保险条例,未知,这一时期颁布的主要的社会保障法规包括《中华人民共和国劳动保险条例》和一组优待抚恤条例
非劳动力,法定劳动年龄人口,未知,非劳动力既包括未达到法定劳动年龄人口的人
集体效能感,团队绩效,未知,影响团队绩效的团队整体特征有成员构成、团队目标、团队领导、集体效能感。
阶段的绩效目标,经营目标,未知,通过经营检讨确定的下一阶段的经营目标将会纳入下一阶段的绩效目标和计划之中
销售培训,经营方针,未知,销售培训的第一期课程包括IBM公司经营方针的很多内容
销售角色,市场营销培训,未知,IBM公司市场营销培训的一个基本组成部分是模拟销售角色。
造成的经济成本,劳动力人口,未知,人们认为失业率夸大失业造成的经济成本的第二个来源是劳动力人口统计构成的变化。
退休,丧失劳动能力,未知,第三十条　股票期权持有人因退休（包括病退）、工（公）伤事故丧失劳动能力而离职的
过程咨询,人际关系,未知,过程咨询旨在帮助部门经理、雇员和团队评估并改进包括沟通、人际关系、决策、任务绩效等过程。
过程咨询,任务绩效等过程,未知,过程咨询旨在帮助部门经理、雇员和团队评估并改进包括沟通、人际关系、决策、任务绩效等过程。
过程变量,团队成员,未知,过程变量包括团队成员间的相互作用和环境的影响因素
跨文化管理,战略,未知,跨文化管理实际上是组织文化在不同的民族文化层面中进行的组织、战略、人员的组合
资本市场的发展,基本养老保险,未知,资本市场的发展又会为包括基本养老保险在内的养老保险资金运用提供广阔空间
负有的责任,医疗保险,未知,政府负有的责任包括：①推动医疗保险立法
调查问卷,价值观类型,未知,这项调查问卷包括两种价值观类型
调查内容,职位,未知,调查内容取决于调查目的和调查中所包括的职位。
调查内容,家庭收入水平,未知,西方国家的家庭经济情况调查内容包括家庭收入水平、市场物价、购买力的动向、就业状况、消费构成等指标
调查内容,就业状况,未知,西方国家的家庭经济情况调查内容包括家庭收入水平、市场物价、购买力的动向、就业状况、消费构成等指标
调查内容,市场物价,未知,西方国家的家庭经济情况调查内容包括家庭收入水平、市场物价、购买力的动向、就业状况、消费构成等指标
该职位,能力,未知,该报告还反映该职位对MPDQ问卷所包含的31项知识、技术和能力（KSAs）的需求程度。
计点法,四个维度,未知,即大部分计点法所包含的要素都可以概括为四个维度
行为导向的维度,培训,未知,行为导向的维度包括撰写报告、执行例行的巡逻任务、处理公共事务以及参与培训等
薪酬的所有形式,薪酬调查,未知,要把薪酬的所有形式都包括在薪酬调查之内是相当困难的。
薪酬理念,人力资源管理体系,未知,确定人力资源管理体系中最重要的组成部分——薪酬理念和策略。
薪酬,奖金体系的设计,未知,二、奖金体系的设计奖金是薪酬中十分重要的组成部分
薪酬,基于绩效,未知,其薪酬是基本工资和基于绩效的可变薪酬的组合。
能力,市场营销人员,未知,市场营销人员可以根据构成这些能力的因素及自身的经验来评价在这些方面的长处和短处。
胜任力词典的基本内容,胜任力,未知,由这21项胜任力便构成了胜任力词典的基本内容
胜任力模型,特定的工作岗位,未知,胜任力模型是指组织当中特定的工作岗位所要求的与高绩效相关的一系列素质或素质组合
背景材料,岗位,未知,这些背景材料包括企业组织图、岗位配置图、工作流程图以及原有的工作说明书等。
职责很大一部分,合作伙伴,未知,他们的职责很大一部分还包括对与各种渠道合作伙伴之间关系的维护和管理
职责,社会救助,未知,而提供社会救助则构成了国家和社会的应尽职责和义务。
职务分析,情景因素,未知,职务分析问卷包括以工作的背景或情景因素为特征的工作要素
职位评价,评价要素,未知,2.公司职位评价权重结构的设计包含两层含义：总点值的确定和各个评价要素在总点值内部的结构分布。
职位评价,报酬要素,未知,若职位评价中包含“学历及工作经验”这一报酬要素
职位等级,职位的绩,未知,带宽也就越大；·职位等级所包含职位的绩效变动幅度：如果绩效变动幅度较大
职位分析,明确职务内容,未知,职位分析的目的主要有：·明确职务内容
职位,基础信息,未知,提供了职位包含的基础信息
职业管理,人力资源部门的大力支持,未知,共同设计职业管理系统；这个工作小组包括高层经理人员（得到了人力资源部门的大力支持）；另外
职业生涯计划,职业生涯手册,未知,最后介绍职业生涯计划工作的开展（包括职业生涯讨论会的举办、职业生涯手册的编制等等）。
职业生涯计划,职业生涯讨论会,未知,最后介绍职业生涯计划工作的开展（包括职业生涯讨论会的举办、职业生涯手册的编制等等）。
职业生涯规划,生活方式,未知,职业生涯规划本身就包含对生活方式、生活风格的考虑。
职业生涯管理,职业生涯规划,未知,虽然职业生涯管理包括了组织帮助个人设计和实施职业生涯规划的活动
职业洞察力,员工,未知,职业洞察力包括员工对自己兴趣优势和不足的自知能力
职业洞察力,不足的自知能力,未知,职业洞察力包括员工对自己兴趣优势和不足的自知能力
职业,职业技能,未知,即职业；一个职业包含一组性质相同、具有通用的职业知识和职业技能的工作；细类的划分一般采用工作分析法
职业,通用的职业知识,未知,即职业；一个职业包含一组性质相同、具有通用的职业知识和职业技能的工作；细类的划分一般采用工作分析法
职业,国家职业分类,未知,（4）细类（职业）划分的原则；细类是国家职业分类最基本的类别
考核量表,个人特征,未知,典型的行为锚定等级考核量表包括7个或8个个人特征
美国社会保障,社会保险,未知,老（年）残（障）遗（属）社会保险构成美国社会保障开支中的最大项目
美国戴尔公司的培训内容,员工潜能,未知,美国戴尔公司的培训内容则包括企业文化定位、技术技能、领导艺术及挖掘员工潜能方面的课程。
综合能力,能力,未知,基本能力和综合能力也包括从事多种工作活动的能力
综合能力,基本能力,未知,分别是基本能力和综合能力、知识以及教育；O*NET包括59个基本能力和综合能力的要素
绩效评价困境,任职条件,未知,绩效评价困境实际上包含着两个方面：一是没有通过职位分析和职位评价确定职位职责和任职条件
绩效评价困境,职位分析,未知,绩效评价困境实际上包含着两个方面：一是没有通过职位分析和职位评价确定职位职责和任职条件
绩效评价困境,职位评价,未知,绩效评价困境实际上包含着两个方面：一是没有通过职位分析和职位评价确定职位职责和任职条件
绩效考核程序,员工,未知,360度绩效考核程序包含直线主管介绍员工岗位职责和员工与其他部门工作的内容、特点、职责、成绩和困难
绩效考核程序,员工岗位职责,未知,360度绩效考核程序包含直线主管介绍员工岗位职责和员工与其他部门工作的内容、特点、职责、成绩和困难
绩效考核程序,职责,未知,360度绩效考核程序包含直线主管介绍员工岗位职责和员工与其他部门工作的内容、特点、职责、成绩和困难
绩效考核,战略方向,未知,国际人力资源管理中绩效考核的目标包括战略方向和业绩。
绩效管理,绩效计划,未知,绩效管理主要包括以下几个环节：表达组织期望和制定绩效计划
绩效管理,组织期望,未知,绩效管理主要包括以下几个环节：表达组织期望和制定绩效计划
绩效合同,员工认可,未知,绩效合同一般包括：工作目的描述、员工认可的工作目标及其衡量标准等。
继任计划的职位,胜任能力的管理职位,未知,继任计划的职位包括需要更高胜任能力的管理职位
统一的薪酬体系,薪酬,未知,这些薪酬的组成部分很难纳入统一的薪酬体系当中。
结构模型,人格测验,未知,对以无领导小组讨论、文件筐和人格测验构成的一个评价中心的构想效度和结构模型进行了研究。
结构模型,文件筐,未知,对以无领导小组讨论、文件筐和人格测验构成的一个评价中心的构想效度和结构模型进行了研究。
经济学理论,变量,未知,我们依靠经济学理论来决定统计分析中应该包括哪些变量
经济全球化,生产要素,未知,经济全球化指商品（包括服务）、信息和生产要素跨国流动
组织运行,组织结构,未知,职位在整个组织运行中的地位由组织结构和流程所构成的二维坐标系所决定。
组织核心竞争力的源泉,智力资本,未知,拥有和创造知识与智力资本的人是构成组织核心竞争力的源泉
组织文化的工具,组织的文化维度,未知,11个要素、4个组织的文化维度构成测量我国组织文化的工具
组织文化,共享的价值观,未知,（5）组织文化是由员工共享的价值观、信念、理解与标准等的基本组合。
组织承诺,员工心理契约的内容,未知,员工心理契约的内容构成了组织承诺的深层基础
组织形象,物质形象,未知,组织形象是包含着组织精神形象、组织行为形象和组织物质形象的统一体。
组织学习,个人学习,未知,组织学习是一种包括了一系列不同于个人学习的活动。
组织在员工职业生涯中的任务,员工能力,未知,组织在员工职业生涯中的任务应该包含对员工能力、兴趣及职业发展要求和目标的分析与评估
组织在员工职业生涯中的任务,职业发展,未知,组织在员工职业生涯中的任务应该包含对员工能力、兴趣及职业发展要求和目标的分析与评估
组成部分,诊断性,未知,这两个基本的组成部分包括判别性的人员分析和诊断性的人员分析[1]。
组成部分,工作分析,未知,工作分析不仅仅关注构成整体的各个组成部分
组合计划,人员薪酬,未知,2.销售人员薪酬的一般构成及其组合计划
组成部分,人员分析,未知,这两个基本的组成部分包括判别性的人员分析和诊断性的人员分析[1]。
组成部分,在岗职工,未知,即不在岗职工构成了失业率计算公式中分母的组成部分
类员工,人事信息,未知,其功能主要是管理各类员工(包括在职员工、解聘员工、离退员工及其他类别人员)的人事信息
类员工,员工,未知,其功能主要是管理各类员工(包括在职员工、解聘员工、离退员工及其他类别人员)的人事信息
类员工,在职员工,未知,其功能主要是管理各类员工(包括在职员工、解聘员工、离退员工及其他类别人员)的人事信息
类员工,聘员工,未知,其功能主要是管理各类员工(包括在职员工、解聘员工、离退员工及其他类别人员)的人事信息
管理能力,方面的素质要素,未知,自我管理能力包括以下几个方面的素质要素：
管理类专业员工,人员专业分类学历,未知,3.人员专业分类学历构成：会计金融与经济管理类专业员工10人中
管理社会保障的责任主体,失业保险,未知,其管理社会保障的责任主体包括有不同保险机构、基金会或部门所属地方机构管理和实施；除失业保险外
管理培训,组织员工,未知,协助员工平衡工作与生活)、员工关系管理培训(包括组织员工进行人际交往
管理制度变革,管理理念,未知,组织管理制度变革包括组织的管理理念与管理方法的改变。
等级说明,工作中的典型决策水平,未知,（36）S决策（通过选择等级说明包含在工作中的典型决策水平
竞争优势的核心技能,核心竞争力的思想,未知,核心竞争力的思想关注那些构成企业(非个人)竞争优势的核心技能
竞争优势,战略,未知,认为战略的构成要素包括产品与市场范围、增长向量、协同效应和竞争优势。
福利,薪酬,未知,作为薪酬组成部分的福利在中国显得格外重要。
社保体系,参与流动的劳动者,未知,逐步将参与流动的劳动者全部纳入到社保体系中来；二是建立覆盖全国各地和各行业的社会化保障体系
社会经济状况,经济环境,未知,经济环境是指构成企业生存和发展的社会经济状况和国家经济政策。
社会管理体系,流入的劳动力,未知,才能使新流入的劳动力尽快被纳入城市社会管理体系
社会福利范围,职业,未知,不论其地位、职业、贫富等均被强制性地纳入社会福利范围
社会福利的项目,全社会成员,未知,社会福利的项目包括全社会成员享受的公共福利事业
社会福利,社会保障体系,未知,构成社会保障体系重要组成部分的社会福利与社会服务
社会成员,缴费义务,未知,履行缴费义务构成社会成员获得医疗保障权利的前提条件。
社会成员,劳动过程,未知,由于社会成员包括劳动者在社会生活以及劳动过程中
社会保障系统,军人保障,未知,军人保障构成了一个既相对独立、又与其他社会保障系统相联系的子系统
社会保障法律体系,社会保障,未知,社会保障法律体系包括社会保障专业法律体系和社会保障相关法律体系。
社会保障体系,社会保障,未知,社会保障体系可以划分为基本社会保障（正式制度安排）和补充社会保障（非正式制度）两个部分。
社会保障制度,社会安全,未知,社会保障制度由单一项目的制度安排逐渐发展成为一个包含多个子系统及众多保障项目在内的社会安全体系。
提升其核心能力的轨道,员工,未知,最终组织能够将员工的努力和贡献纳入到帮助企业完成其目标、提升其核心能力的轨道上来。
提取的业务费用,二级营销部总经理的报酬,未知,一级、二级营销部总经理的报酬由两部分组成：第一部分是工资；第二部分是按一定费率提取的业务费用
整个企业的人力资源系统设计,人力资源战略的一个,未知,属于人力资源战略的一个组成部分；即在整个企业的人力资源系统设计中
新员工入职培训,岗位,未知,新员工入职培训的目的包括：向新员工介绍本组织和各岗位的有关信息
新员工入职培训,新员工,未知,新员工入职培训的目的包括：向新员工介绍本组织和各岗位的有关信息
新的《企业文化手册》,员工,未知,新的《企业文化手册》中包含了《企业文化纲领》、《员工日常行为规范》等内容。
无私奉献价值观,消极的价值观,未知,无私奉献价值观；也包括不道德行为所表现出来的错误、庸俗、消极的价值观
普遍保障模式,劳动者,未知,如瑞典就是普遍保障模式；有些国家的养老保险只包括劳动者
智利养老基金监管局,养老基金,未知,如智利养老基金监管局和中央银行的管理职责就包括：规定养老基金管理公司的投资工具及其应占的比例
有效领导能力,方面的素质要素,未知,有效领导能力包括以下几个方面的素质要素：
校园招聘,大的企业组织,未知,如校园招聘中就包含着很大的企业组织宣传自身的成分。
核心要素,胜任力,未知,图5-4展现了胜任力构成的几个核心要素
框架设计的重点,组成部分,未知,如果说框架设计的重点在于把整个企业的经营管理活动分解成各个组成部分
法国失业保险制度规定的享受,退休年龄,未知,法国失业保险制度规定的享受条件包括：非自愿失业、未达到退休年龄
社会交往能力,方面的素质要素,未知,社会交往能力包括以下几个方面的素质要素：
监控者,企业家,未知,信息类包括发言人、联系人和监控者；决策类包括领导者、企业家、分配者。
